ISO3,country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_SCORE,QSSI_RANK,QSSI_TIER,AI_INDEX_N,LEGAL_WGI_SCORE_N,PQC_N,RES_INDEX_N,CONFIDENCE_SCORE_N,AI_NORM_N,LEGAL_NORM_N,PQC_NORM_N,RES_NORM_N,QSSI_SCORE_N,QSSI_RANK_N,CAPABILITY_TRUE,RVI,RANK_FLIP_PROB,STABILITY_SCORE,UNCERTAINTY,SOVEREIGN_STATE_SCORE,REGIME_CLUSTER,REGIME_LABEL,ATTRACTOR_STRENGTH,SOVEREIGN_POTENTIAL,ATTRACTOR_TYPE,FLOW_CAPABILITY,FLOW_STABILITY,FLOW_UNCERTAINTY,FLOW_MAGNITUDE,FLOW_REGIME,POTENTIAL_U,GRAD_CAPABILITY,GRAD_STABILITY,GRAD_UNCERTAINTY,POTENTIAL_BASIN
BRA,Brazil,0.8309191386164575,0.4130226744470213,0.7168649107901445,0.2238163084764187,True,True,True,True,False,False,False,False,1.0,A,0.8309191386164575,0.41523744509910526,0.7168649107901445,0.20645832931869648,0.5631540406319685,59,Silver,0.8309191377855383,0.4152374446602566,0.7168649100732795,0.20645832905271158,0.9999999980000001,0.8309191377855383,0.4152374446838678,0.7168649100732795,0.20645832911223813,0.5727077412153542,0.2989690721634074,0.5646033140550428,0.4057737718756701,0.8469,0.6091919573095117,1.2526737718756702,0.35135135541835294,0,STABLE MEDIUM SYSTEMS,0.37488532048617396,0.8136063408592541,CHAOTIC REGION,-0.0034343886928451806,-0.004291622856063354,0.007340917447864914,0.00917072087725909,UNCERTAINTY EXPANSION FLOW,0.5387831318554429,0.002951787581468218,-0.0015087259772045651,0.002087524477754362,TRANSITION SLOPE REGION
BWA,Botswana,0.3540654446025904,0.5953814693423877,0.477909940526763,0.3168220363280914,True,True,True,True,False,False,False,False,1.0,A,0.3540654446025904,0.6079655397785554,0.477909940526763,0.3262796920618959,0.4288601494836529,107,Bronze,0.3540654442485249,0.6079655391360197,0.477909940048853,0.32627969164154247,0.9999999980000001,0.3540654442485249,0.6079655391705898,0.477909940048853,0.32627969173561616,0.40736547443031623,0.5463917525745031,0.49874531411666756,0.1982740920153005,0.7267,0.6270279214620806,0.9249740920153005,0.3477494502577271,0,STABLE MEDIUM SYSTEMS,0.6535554639069634,0.6220774866420921,CHAOTIC REGION,-0.009353292958358128,0.003796463725510457,-0.004512135522867555,0.01105697033371763,MIXED TRANSITION FLOW,0.9864671681878088,0.015574752157713331,-0.006016806263224724,0.0072383156375586495,CHAOTIC ENERGY PEAK
VUT,Vanuatu,0.2438007646197809,0.4440861468859525,0.615016992353441,0.3388281329013901,True,True,False,True,False,False,True,False,0.75,B,0.2438007646197809,0.448067251090738,0.615016992353441,0.3546306392667424,0.40516558750912773,119,Bronze,0.2438007643759801,0.4480672506171927,0.615016991738424,0.35463063880986384,0.49999999900000003,0.2438007643759801,0.44806725064267067,0.615016991738424,0.3546306389121117,0.3781927953616921,0.6082474226772772,0.437224682568147,0.07213813497288196,0.5552,0.6489667284986461,0.6273381349728819,0.34628408018031304,3,STABLE MEDIUM SYSTEMS,0.3684005851810171,0.44297064616422654,CHAOTIC REGION,-0.008504840041131334,-0.00644804973647517,0.0062492290411994,0.012367801467466168,UNCERTAINTY EXPANSION FLOW,0.5835046362427174,0.01965098467240047,0.0011350796077373992,-0.0014313266672178842,TRANSITION SLOPE REGION
SMR,San Marino,0.3385482993830599,0.7315062845905829,0.615016992353441,0.5873551494671084,True,True,False,True,False,False,True,False,0.75,B,0.3385482993830599,0.7518306947135283,0.615016992353441,0.6748135623109869,0.5743882674237306,53,Silver,0.3385482990445116,0.751830693918947,0.615016991738424,0.6748135614416094,0.49999999900000003,0.3385482990445116,0.7518306939616975,0.615016991738424,0.6748135616361732,0.5865392901223384,0.26804123711202044,0.555909056250787,0.42179177417788755,0.8027,0.6105300696114392,1.2244917741778876,0.3461917425208967,0,STABLE MEDIUM SYSTEMS,0.4091948935224883,0.7985685045919682,CHAOTIC REGION,0.003065601976677157,-0.006937840237664611,0.011765845194931734,0.013998809084842297,UNCERTAINTY EXPANSION FLOW,0.5986084405098165,-0.002907379073488675,0.000986207851361461,-0.0022343882710265475,TRANSITION SLOPE REGION
UKR,Ukraine,0.7157303056524923,0.3602563960267648,0.8937977909940527,0.2106964565756289,True,True,True,True,False,False,False,False,1.0,A,0.7157303056524923,0.35947076650761484,0.8937977909940527,0.1895557301986863,0.5574516252954553,61,Silver,0.7157303049367619,0.3594707661277038,0.8937977901002548,0.18955572995447742,0.9999999980000001,0.7157303049367619,0.35947076614814405,0.8937977901002548,0.18955573000913056,0.5656869432488438,0.3092783505138697,0.5629158612796548,0.42600736381977916,0.8632,0.6075040023264231,1.2892073638197792,0.3379874635059184,0,STABLE MEDIUM SYSTEMS,0.3254648787248638,0.8383304334282113,CHAOTIC REGION,-0.0005874510751981976,0.010225431408714764,-0.017203699191440158,0.02002178344028425,MIXED TRANSITION FLOW,0.48285669887175914,0.00010484996382123524,-0.016025780241982684,0.026632141117059433,TRANSITION SLOPE REGION
MDA,Republic of Moldova,0.5928091606796755,0.4785201252258648,0.615016992353441,0.288893917030628,True,True,False,True,False,False,True,False,0.75,B,0.5928091606796755,0.4844592169484449,0.615016992353441,0.29029927031396235,0.5010636572604424,80,Bronze,0.5928091600868662,0.48445921643643836,0.615016991738424,0.2902992699399633,0.49999999900000003,0.5928091600868662,0.48445921646398565,0.615016991738424,0.29029927002366307,0.4962622331999368,0.4072164948432618,0.4880589094143481,0.17729738755674493,0.7277,0.6283010324693002,0.904997387556745,0.3373310158711676,0,STABLE MEDIUM SYSTEMS,0.6708843383240991,0.6129297474792677,CHAOTIC REGION,0.0035924765971010464,2.523918419328197e-05,8.871922088315998e-06,0.003592576210484476,UPWARD STABILITY GAIN FLOW,0.997497180932555,-0.002454509453733581,0.004932432171485572,-0.006182772368297969,CHAOTIC ENERGY PEAK
MKD,North Macedonia,0.3794552652239404,0.4750930531211059,0.8496176720475787,0.2317360076956906,True,True,True,True,False,False,False,False,1.0,A,0.3794552652239404,0.48083727440677454,0.8496176720475787,0.21666145524318595,0.4765738162712282,89,Bronze,0.3794552648444851,0.4808372738985959,0.8496176711979609,0.21666145496405617,0.9999999980000001,0.3794552648444851,0.4808372739259372,0.8496176711979609,0.21666145502652448,0.4661104088113663,0.4536082474203422,0.5248056349210649,0.2882362705163065,0.8209,0.6163602691258999,1.1091362705163066,0.33229759298262335,0,STABLE MEDIUM SYSTEMS,0.6548063380387805,0.7348294641546925,CHAOTIC REGION,0.004406605314233203,0.00658265979194414,-0.009561256714273658,0.012416408912731148,UPWARD STABILITY GAIN FLOW,0.7806432009682366,0.0018137761033264292,-0.007442680876240744,0.010811190203645127,CHAOTIC ENERGY PEAK
MOZ,Mozambique,0.1701757940696429,0.2754857281360427,0.2743203058623619,0.262972025267563,True,True,True,True,False,False,False,False,1.0,A,0.1701757940696429,0.26987986239653244,0.2743203058623619,0.2569035164429141,0.23783466627651836,177,Emerging,0.17017579389946708,0.26987986211130666,0.27432030558804155,0.2569035161119395,0.9999999980000001,0.17017579389946708,0.26987986212665255,0.27432030558804155,0.25690351618601054,0.1721754286501067,0.9072164948406845,0.36563189790924705,0.029770351951116374,0.3152,0.6777630968530607,0.34497035195111636,0.3305747206287721,1,STABLE MEDIUM SYSTEMS,0.11197599885292941,0.2703110081681638,TRANSITIONAL FIELD,-0.0455377321542933,-0.06489578351347147,0.0449555528343111,0.09113807929851304,UNCERTAINTY EXPANSION FLOW,0.11983425646773398,0.04434770421757622,0.07669496074851063,-0.05345034955404909,WEAK FIELD ZONE
LSO,Lesotho,0.2730036145402973,0.3863100548279978,0.615016992353441,0.3581990186718076,True,True,False,True,False,False,True,False,0.75,B,0.2730036145402973,0.38700589045417977,0.615016992353441,0.3795865853591801,0.40795315688108047,117,Bronze,0.2730036142672937,0.3870058900451679,0.615016991738424,0.37958658487015023,0.49999999900000003,0.2730036142672937,0.38700589006717384,0.615016991738424,0.37958658497959347,0.3816248430508173,0.5979381443268148,0.435344468031923,0.08116579915659816,0.5899,0.6452948541820389,0.6710657991565981,0.32922475697901693,3,STABLE MEDIUM SYSTEMS,0.44964227541457846,0.47418802627274176,CHAOTIC REGION,-0.010311476755259619,0.0030759536751013283,-0.002074957867839178,0.010958717718735914,MIXED TRANSITION FLOW,0.6884030625561985,0.021653329845557456,-0.003075372082369743,0.0022159985207372648,TRANSITION SLOPE REGION
MAR,Morocco,0.4340845645761779,0.4499010939512184,0.796516567544605,0.2001909856827422,True,True,True,True,False,False,False,False,1.0,A,0.4340845645761779,0.45421284812209367,0.796516567544605,0.17602129669957728,0.46420240505831767,94,Bronze,0.4340845641420933,0.45421284764205333,0.7965165667480884,0.1760212964728051,0.9999999980000001,0.4340845641420933,0.4542128476678808,0.7965165667480884,0.17602129652355597,0.45087876159508766,0.47938144329649807,0.5138118866343859,0.2780081863895654,0.798,0.618147730183233,1.0760081863895654,0.32519941606764396,0,STABLE MEDIUM SYSTEMS,0.713505578060702,0.7172490721403356,CHAOTIC REGION,-0.004117212931530501,-0.00910307870098137,0.01315205476924075,0.016516477494094527,UNCERTAINTY EXPANSION FLOW,0.823144316336721,-0.0008801431243429617,0.005057096608447183,-0.007405169567553549,CHAOTIC ENERGY PEAK
ZAF,South Africa,0.5727305175621046,0.4668883332338004,0.5044604927782498,0.3540554781011742,True,True,True,False,False,False,False,True,0.75,B,0.5727305175621046,0.472166017107853,0.5044604927782498,0.3742483692167633,0.48592957418895527,85,Bronze,0.572730516989374,0.47216601660883867,0.5044604922737892,0.37424836873461076,0.49999999900000003,0.572730516989374,0.47216601663568697,0.5044604922737892,0.3742483688425149,0.47762919204403503,0.4329896907194176,0.4779845155555846,0.18777829278273747,0.7082,0.6288840142614434,0.8959782927827376,0.32449521077096205,0,STABLE MEDIUM SYSTEMS,0.6982820954013028,0.6109293861089699,CHAOTIC REGION,0.01082560979791991,-0.01091124132640714,0.013452535711662605,0.02042595730568025,UNCERTAINTY EXPANSION FLOW,0.9999999998969287,-0.019451234499808217,0.009946297112618444,-0.012242133407864916,CHAOTIC ENERGY PEAK
CRI,Costa Rica,0.5350895708785564,0.6196565913730386,0.4689889549702634,0.2405479830122125,True,True,True,True,False,False,False,False,1.0,A,0.5350895708785564,0.6336209956602579,0.4689889549702634,0.22801412045289218,0.46150183925140736,95,Bronze,0.5350895703434667,0.6336209949906079,0.46898895450127437,0.22801412015913647,0.9999999980000001,0.5350895703434667,0.6336209950266368,0.46898895450127437,0.22801412022487805,0.4475538324542411,0.48453608247172925,0.5148651993651555,0.2837156110872106,0.8229,0.6164944077251536,1.1066156110872105,0.3176424900616926,0,STABLE MEDIUM SYSTEMS,0.6852106498028014,0.7372014123365411,CHAOTIC REGION,-0.005894279336061403,0.005116122688618496,-0.007411143797968145,0.010763005744246313,MIXED TRANSITION FLOW,0.785736789432249,-0.002030330330925626,-0.0048566918645057315,0.007042811411428466,CHAOTIC ENERGY PEAK
TGO,Togo,0.2933923915391562,0.3481284803612382,0.615016992353441,0.3385973020780932,True,True,False,True,False,False,True,False,0.75,B,0.2933923915391562,0.3466532323711827,0.615016992353441,0.35433325474592364,0.39968592571082456,122,Emerging,0.2933923912457638,0.346653232004818,0.615016991738424,0.3543332542894282,0.49999999900000003,0.2933923912457638,0.3466532320245294,0.615016991738424,0.35433325439159036,0.37144625093439415,0.6237113402029706,0.42854084807419146,0.0751000318224725,0.5997,0.6449893939406297,0.6748000318224725,0.31747568876738635,3,STABLE MEDIUM SYSTEMS,0.45764132266708596,0.4795511353683067,CHAOTIC REGION,-0.015042540557351991,0.017309895180861345,-0.01611095850431732,0.028026299818560082,MIXED TRANSITION FLOW,0.6899855638274528,0.010174797304470018,-0.005702446231086622,0.004724793970307987,TRANSITION SLOPE REGION
ETH,Ethiopia,0.4576270522875272,0.3197001893962491,0.5929269328802039,0.32023820886191,True,True,True,True,False,False,False,False,1.0,A,0.4576270522875272,0.31660844974460806,0.5929269328802039,0.3306808236676916,0.4315117447721536,106,Bronze,0.4576270518299001,0.3166084494099966,0.592926932287277,0.3306808232416681,0.9999999980000001,0.4576270518299001,0.3166084494279996,0.592926932287277,0.3306808233370107,0.41063011120454623,0.541237113399272,0.4861412487504407,0.12934808315350949,0.8308,0.6248452794704987,0.9601480831535094,0.31742969982108993,0,STABLE MEDIUM SYSTEMS,0.6997565668265029,0.6509206217458688,CHAOTIC REGION,-0.0009227467369424813,-0.007143349682644018,0.009496083621991724,0.011918662273297615,UNCERTAINTY EXPANSION FLOW,0.9650295303507725,0.00022973457026809196,0.0009993265772233844,-0.0017380239184353423,CHAOTIC ENERGY PEAK
NPL,Nepal,0.4195563972366614,0.356052234405786,0.615016992353441,0.4445753857549452,True,True,False,True,False,False,True,False,0.75,B,0.4195563972366614,0.35502754752604265,0.615016992353441,0.49086719411065755,0.47334347529223153,90,Bronze,0.41955639681710494,0.3550275471508275,0.615016991738424,0.4908671934782624,0.49999999900000003,0.41955639681710494,0.3550275471710151,0.615016991738424,0.4908671936197903,0.46213322194613476,0.4587628865955734,0.4710756696429692,0.1806111733944551,0.7133,0.6290183589737656,0.8939111733944551,0.31442286617167237,0,STABLE MEDIUM SYSTEMS,0.6859028250980508,0.6123435321178204,CHAOTIC REGION,0.008516893481876175,-0.00964004021547743,0.01176822937120603,0.017434422057268296,UNCERTAINTY EXPANSION FLOW,0.9987324517070465,-0.011333654614886576,0.014015045090725486,-0.017223591610089,CHAOTIC ENERGY PEAK
KWT,Kuwait,0.4451672017271014,0.5619613041168726,0.3539719626168224,0.5664796184894159,True,True,True,True,False,False,False,False,1.0,A,0.4451672017271014,0.5726450345543261,0.3539719626168224,0.6479191480903469,0.49855194510578793,82,Bronze,0.44516720128193416,0.5726450339491194,0.3539719622628504,0.6479191472556182,0.9999999980000001,0.44516720128193416,0.5726450339816811,0.3539719622628504,0.6479191474424277,0.4931698201526191,0.41752577319372414,0.5409183891877054,0.4052532408260465,0.859,0.6086513393374755,1.2642532408260465,0.3112223823901373,0,STABLE MEDIUM SYSTEMS,0.3685549405167545,0.83087665918901,CHAOTIC REGION,0.00886950118812585,0.002635822938582069,-0.004296787863728113,0.010201862566982682,UPWARD STABILITY GAIN FLOW,0.5551786723159828,0.0021900563038534473,-0.0009093165320684568,0.0013986550637787125,TRANSITION SLOPE REGION
JAM,Jamaica,0.4529910857618803,0.4980929489582634,0.4424384027187765,0.297716791509383,True,True,True,True,False,False,False,False,1.0,A,0.4529910857618803,0.5051449920853466,0.4424384027187765,0.30166597715854093,0.42295241911496273,110,Bronze,0.45299108530888915,0.505144991551478,0.44243840227633807,0.3016659767698979,0.9999999980000001,0.45299108530888915,0.5051449915802015,0.44243840227633807,0.3016659768568749,0.40009189316491633,0.5618556701001967,0.4878571339267291,0.17083706338795623,0.8193,0.623041482664301,0.9901370633879563,0.31094309494957423,0,STABLE MEDIUM SYSTEMS,0.723792740873341,0.6703785213437075,CHAOTIC REGION,-0.006931360404854925,-0.0031275558653229285,0.004351473375227455,0.008761317440203836,UNCERTAINTY EXPANSION FLOW,0.9349988214574733,0.014583838174548983,0.003047410482025873,-0.004208755155556521,CHAOTIC ENERGY PEAK
TUN,Tunisia,0.4144454671830577,0.4221027110740237,0.796516567544605,0.2013285318234645,True,True,True,True,False,False,False,False,1.0,A,0.4144454671830577,0.4248337914653219,0.796516567544605,0.17748682287643797,0.4528012460532424,97,Bronze,0.4144454667686122,0.4248337910163312,0.7965165667480884,0.17748682264777774,0.9999999980000001,0.4144454667686122,0.4248337910404881,0.7965165667480884,0.17748682269895114,0.4368416862094778,0.49484536082219155,0.5052956672244199,0.2673419276027623,0.8164,0.617725649063528,1.0837419276027624,0.3096715722017543,0,STABLE MEDIUM SYSTEMS,0.7323892317960559,0.7258716865119289,CHAOTIC REGION,0.01025068272278945,-0.005473020683862906,0.0079562417335034,0.014083047760027887,UNCERTAINTY EXPANSION FLOW,0.8136434345532638,-0.00252467756581413,0.006395645828103665,-0.00929402301809921,CHAOTIC ENERGY PEAK
KGZ,Kyrgyzstan,0.3000051028179664,0.2916136192584507,0.5929269328802039,0.2134131291287414,True,True,True,True,False,False,False,False,1.0,A,0.3000051028179664,0.2869248189011133,0.5929269328802039,0.19305568030885725,0.34388214792287786,148,Emerging,0.30000510251796125,0.2869248185978734,0.592926932287277,0.1930556800601393,0.9999999980000001,0.30000510251796125,0.2869248186141885,0.592926932287277,0.19305568011580157,0.30274079429945633,0.7577319587589808,0.4369361652779016,0.09550642983092382,0.657,0.6389042211269299,0.7525064298309239,0.30569621456339535,3,STABLE MEDIUM SYSTEMS,0.49037612113573004,0.5297982735746813,CHAOTIC REGION,-0.02686812656833354,-0.01875656095075512,0.0201944510081562,0.03849052682819765,UNCERTAINTY EXPANSION FLOW,0.8579384986479373,0.02503112764815124,0.023663964555040717,-0.025524332629942748,CHAOTIC ENERGY PEAK
PNG,Papua New Guinea,0.2404834352674859,0.326978853742806,0.615016992353441,0.2943451605370392,True,True,False,True,False,False,True,False,0.75,B,0.2404834352674859,0.32430099406158525,0.615016992353441,0.2973222294442312,0.3650900348419809,138,Emerging,0.24048343502700242,0.3243009937188438,0.615016991738424,0.29732222906118433,0.49999999900000003,0.24048343502700242,0.3243009937372842,0.615016991738424,0.2973222291469089,0.3288518859279844,0.7061855670066692,0.4081167955572479,0.061376178315788614,0.5528,0.6501073393070433,0.6141761783157885,0.3054438790581146,3,STABLE MEDIUM SYSTEMS,0.3663750630342701,0.4456233318709039,CHAOTIC REGION,-0.012308936129253156,-0.004693142068031453,0.004458258936454629,0.0139072486081625,UNCERTAINTY EXPANSION FLOW,0.5324525523768893,0.004514470905328101,0.011246997545352707,-0.010503439824501267,TRANSITION SLOPE REGION
BHS,Bahamas,0.2715555655237825,0.6121609034251185,0.615016992353441,0.4297236052569825,True,True,False,True,False,False,True,False,0.75,B,0.2715555655237825,0.625699087329249,0.615016992353441,0.4717333125795454,0.47829406335623115,88,Bronze,0.2715555652522269,0.6256990866679712,0.615016991738424,0.47173331197180085,0.49999999900000003,0.2715555652522269,0.6256990867035498,0.615016991738424,0.47173331210781205,0.468228372257303,0.4484536082451111,0.4895174446304409,0.22563135271858786,0.811,0.6203435981209852,1.036631352718588,0.2994126805866211,0,STABLE MEDIUM SYSTEMS,0.7146352732634722,0.7008524151764689,CHAOTIC REGION,-0.001530528228502137,-0.0029174580504724434,0.004505090160144776,0.005581210933618406,UNCERTAINTY EXPANSION FLOW,0.8776130941055237,-0.005555838473056056,0.005578764821725961,-0.008163377043845546,CHAOTIC ENERGY PEAK
SEN,Senegal,0.4393420098712652,0.4862027587609999,0.3539719626168224,0.3666662555199322,True,True,True,True,False,False,False,False,1.0,A,0.4393420098712652,0.4925787009809897,0.3539719626168224,0.39049511627707967,0.41643511288105306,113,Bronze,0.43934200943192314,0.492578700460402,0.3539719622628504,0.3904951157739961,0.9999999980000001,0.43934200943192314,0.49257870048841096,0.3539719622628504,0.39049511588658453,0.39206780378279554,0.5773195876258901,0.4838329968552388,0.19615765061460186,0.8178,0.6216446445270419,1.0139576506146017,0.2974671312758224,0,STABLE MEDIUM SYSTEMS,0.7391515550287999,0.6879915281888644,CHAOTIC REGION,-0.00014215280480284198,0.008885782903106876,-0.011652077069404299,0.014654291018414955,MIXED TRANSITION FLOW,0.9049545745783298,0.007794630574496901,-0.008965928286403932,0.011794795289075233,CHAOTIC ENERGY PEAK
RUS,Russian Federation,0.6604954199222706,0.2914157776347408,0.615016992353441,0.4404920315660318,True,True,False,True,False,False,True,False,0.75,B,0.6604954199222706,0.2867157275918196,0.615016992353441,0.4856065174321302,0.5306476489414379,69,Bronze,0.6604954192617751,0.2867157272888006,0.615016991738424,0.48560651680651246,0.49999999900000003,0.6604954192617751,0.28671572730510386,0.615016991738424,0.4856065169465236,0.5326859618093289,0.350515463915719,0.49807915773385325,0.30322023741833704,0.7992,0.6167183410406507,1.102420237418337,0.2928771601061866,0,STABLE MEDIUM SYSTEMS,0.7156372409319868,0.7412468291914573,CHAOTIC REGION,-0.0009874446786237723,-0.0012796738251733275,0.0019267565423664035,0.0025149558377291397,UNCERTAINTY EXPANSION FLOW,0.7894310513416866,-0.0036009665919249367,-0.0009824867762466087,0.0013518014741976485,CHAOTIC ENERGY PEAK
AGO,Angola,0.2274411567617198,0.2977401710398435,0.2920560747663551,0.3009719446820423,True,True,True,True,False,False,False,False,1.0,A,0.2274411567617198,0.2933997391398675,0.2920560747663551,0.3058596639141343,0.27639122952661177,168,Emerging,0.22744115653427863,0.29339973882978443,0.292056074474299,0.3058596635200885,0.9999999980000001,0.22744115653427863,0.29339973884646775,0.292056074474299,0.30585966360827466,0.21964616252116925,0.8608247422636041,0.3925440154187767,0.04451241399081045,0.5491,0.651923547971525,0.5936124139908104,0.2880228994489698,3,STABLE MEDIUM SYSTEMS,0.3509612040353521,0.437554045567448,TRANSITIONAL FIELD,-0.012059100644550846,-0.00976835305822965,0.00906385870166837,0.017972094045754398,UNCERTAINTY EXPANSION FLOW,0.476055190343336,0.0226093587857983,0.006661484309496017,-0.006268768868802547,TRANSITION SLOPE REGION
ARM,Armenia,0.3862511205546053,0.4808759404353455,0.362786745964316,0.3360963899501744,True,True,True,True,False,False,False,False,1.0,A,0.3862511205546053,0.4869489887030817,0.362786745964316,0.351111273625082,0.3917396388043475,127,Emerging,0.38625112016835417,0.4869489881884438,0.3627867456015292,0.3511112731727375,0.9999999980000001,0.38625112016835417,0.48694898821613264,0.3627867456015292,0.3511112732739707,0.36166280450651345,0.6494845360791264,0.4713948720887901,0.15359605923566305,0.8286,0.6235141424457534,0.9821960592356631,0.287840297807782,0,STABLE MEDIUM SYSTEMS,0.748672573623615,0.6717506381237575,CHAOTIC REGION,0.009712998605365508,-0.003081379856412353,0.004138249901841418,0.010998288774960703,UNCERTAINTY EXPANSION FLOW,0.9357745597746859,-0.0012739690587977859,0.002342940876841245,-0.003154879533382726,CHAOTIC ENERGY PEAK
BIH,Bosnia and Herzegovina,0.3354885827102261,0.3881540341765276,0.3717077315208156,0.2549432841158808,True,True,True,True,False,False,False,False,1.0,A,0.3354885827102261,0.3889547222978773,0.3717077315208156,0.246559909354099,0.333004429491372,153,Emerging,0.33548858237473744,0.38895472188680585,0.3717077311491078,0.24655990903645034,0.9999999980000001,0.33548858237473744,0.38895472190892255,0.3717077311491078,0.24655990910753905,0.2893481774980842,0.7835051546351366,0.43257047446551167,0.09608584953100766,0.721,0.6342125515920424,0.8170858495310076,0.27860560906321974,3,STABLE MEDIUM SYSTEMS,0.666745859624059,0.5758044796162897,CHAOTIC REGION,-0.015115915500444332,-0.0055175339471077445,0.006171111996766121,0.01723417260998306,UNCERTAINTY EXPANSION FLOW,0.9159065102423278,0.01742762887421388,0.00010389136505913517,-0.0002570660563105953,CHAOTIC ENERGY PEAK
ZWE,Zimbabwe,0.2595193682963511,0.2235026631873492,0.1503823279524214,0.2160812941167516,True,True,True,True,False,False,False,False,1.0,A,0.2595193682963511,0.2149409324211053,0.1503823279524214,0.1964931370362207,0.20756286322028691,189,Emerging,0.2595193680368317,0.2149409321939424,0.15038232780203906,0.1964931367830742,0.9999999980000001,0.2595193680368317,0.21494093220616434,0.15038232780203906,0.19649313683972755,0.13490486858077533,0.9690721649434585,0.3406044146568076,0.05728070925351998,0.3452,0.6710686300607063,0.40248070925352,0.2717268055431148,1,STABLE MEDIUM SYSTEMS,0.15018276173276485,0.3224527296147415,TRANSITIONAL FIELD,-0.0033133306269580998,-0.007320825252118746,0.006317970333897527,0.010222005251202294,UNCERTAINTY EXPANSION FLOW,0.14792401333747557,0.0021233026902410246,0.019120002487157912,-0.014812767053635517,WEAK FIELD ZONE
NGA,Nigeria,0.5835579640472963,0.2750575090100442,0.5751911639762107,0.2713867808869889,True,True,True,True,False,False,False,False,1.0,A,0.5835579640472963,0.2694272938417427,0.5751911639762107,0.2677444346181754,0.43968674763113397,100,Bronze,0.5835579634637383,0.26942729355699524,0.5751911634010195,0.26774443427323424,0.9999999980000001,0.5835579634637383,0.2694272935723154,0.5751911634010195,0.26774443435043094,0.4206951520796012,0.5103092783478851,0.48389510344636155,0.21093182136450825,0.8966,0.616445615906979,1.1075318213645082,0.26935591979759066,0,STABLE MEDIUM SYSTEMS,0.7605599606993821,0.750423815446862,CHAOTIC REGION,-0.0008838782685364199,-0.0014929852422078116,0.002247972336716142,0.0028396523297196594,UNCERTAINTY EXPANSION FLOW,0.7772418547849875,-0.0052809928127300525,-0.0005906408897113913,0.0007905112929162591,CHAOTIC ENERGY PEAK
COG,Congo,0.1002223309068626,0.2102263799083368,0.2300339847068818,0.353770955097862,True,True,True,True,False,False,False,False,1.0,A,0.1002223309068626,0.20090973210385799,0.2300339847068818,0.3738818118575969,0.22122759483395005,185,Emerging,0.10022233080664025,0.2009097318915241,0.2300339844768478,0.3738818113759166,0.9999999980000001,0.10022233080664025,0.20090973190294822,0.2300339844768478,0.373881811483715,0.1517288482919371,0.9484536082425338,0.3554798337959592,0.05658437415916381,0.4234,0.6627744651134877,0.4799843741591638,0.2683333555197824,3,STABLE MEDIUM SYSTEMS,0.2823468879352975,0.37218601375216964,TRANSITIONAL FIELD,-0.01025298306991132,-0.014499415257339221,0.011613867052705534,0.021218826842089283,UNCERTAINTY EXPANSION FLOW,0.23881616440952588,0.012726925447590501,0.00019401767003790482,-0.0009999183585548178,WEAK FIELD ZONE
LBR,Liberia,0.0504072981046679,0.2611678516452462,0.0972812234494477,0.1599226499175314,True,True,True,True,False,False,False,False,1.0,A,0.0504072981046679,0.2547478417143919,0.0972812234494477,0.12414269762573005,0.12142773804307319,194,Emerging,0.0504072980542606,0.25474784144515855,0.09728122335216648,0.12414269746579423,0.9999999980000001,0.0504072980542606,0.254747841459644,0.09728122335216648,0.12414269750158734,0.02885554105861172,0.9948453608196143,0.2797144564148422,0.02344736898671477,0.1288,0.7043021290716331,0.15224736898671476,0.2677462507693942,1,STABLE MEDIUM SYSTEMS,0.02654565092141117,0.1605473181739986,STABILITY BASIN,0.026193529793083675,-0.09181998889189313,0.05299659632849446,0.10920462712510827,UNCERTAINTY EXPANSION FLOW,0.006337258326693095,-0.03894939966523068,0.12415344407224509,-0.07218316389879968,DEEP STABILITY BASIN
GMB,Gambia (Republic of The),0.187906560302883,0.3807149070145162,0.615016992353441,0.3790823285865545,True,True,False,True,False,False,True,False,0.75,B,0.187906560302883,0.3810925909165242,0.615016992353441,0.4064910213586941,0.3879674897022035,130,Emerging,0.18790656011497642,0.3810925905137619,0.615016991738424,0.4064910208350026,0.49999999900000003,0.18790656011497642,0.3810925905354316,0.615016991738424,0.406491020952203,0.35701854498088237,0.6649484536048199,0.42754375673899114,0.12296476861709368,0.7072,0.6332997033476504,0.8301647686170938,0.2667259468426105,3,STABLE MEDIUM SYSTEMS,0.7675278920388346,0.5867709747430773,CHAOTIC REGION,-0.006635232664367052,0.0023333078301405186,-0.00261578898782866,0.0075041981563205165,MIXED TRANSITION FLOW,0.9100465495391575,0.008946946038136597,-0.007746950412189128,0.008529834928284186,CHAOTIC ENERGY PEAK
